id,price_pred
2591820310,370685.0
7974200820,866541.94
7701450110,1127824.0
9522300010,2032741.9
9510861140,703122.8
1761300310,249442.0
7732410120,782943.44
7010701383,653934.0
291310170,429024.1
4232901990,555193.94
6840701125,554144.5
3971700580,438987.5
4202400078,242617.67
6064800090,362868.94
2626119028,251015.1
3303980660,994184.44
862000020,783050.2
2386000070,932688.56
1138000450,375692.1
1775800420,466031.0
2291401425,421861.84
2025770560,923883.56
3525069037,747513.1
9324800450,563434.4
8080400136,540449.4
8651540040,528762.75
9407001790,249376.36
1773101530,189857.92
9432900250,336580.28
1794500695,627119.0
2220069003,371367.2
923000120,468767.88
5728000060,571510.9
16000200,238762.38
1926059094,430877.44
6672900220,1013446.94
3629860060,757431.9
1822069109,411263.75
6675500105,380420.56
249000180,2024177.9
226059065,474678.22
396100110,266613.72
9264450460,328151.25
7853361210,384390.2
9474700020,289804.78
421000455,229579.16
3755200220,418018.38
7960100075,492564.53
9477100490,398761.03
9138100350,808898.4
1624049275,508468.3
2770606890,501168.94
1157200189,401750.97
2770601800,526555.2
9301300805,530121.0
2325069032,1074998.5
1021079099,352746.6
7215730040,759403.5
1853200080,427091.56
3224600340,712095.25
3222049120,427558.6
2113700025,282459.6
7893207925,206070.42
3586501085,556067.25
8024200010,422062.22
7116500705,182004.75
1598600209,298643.16
7204200025,859532.0
4206901505,583241.1
2937300440,925975.0
7205000180,320037.34
8718500665,368802.38
5318101765,914977.6
4122700020,973195.75
8078700020,525710.2
3303980680,892967.6
8924100372,1174988.1
2781270210,216421.84
519000043,575597.94
3225069301,1514312.2
151000075,758710.0
2297400020,442090.16
6617500085,631236.4
104510180,242184.22
3528900060,1034176.8
3345100286,508904.44
1226039130,441526.4
8712100720,845477.0
3037200010,416822.53
3626039268,402351.44
104510230,246246.66
5112800060,458030.28
6072400280,649075.3
5317100570,1183980.1
9528102993,566995.2
2919201095,473499.97
6181400920,253313.88
185000161,245265.8
8691400010,747792.6
3345700165,541996.3
6151800486,233470.89
4340000080,1233773.9
4136960010,532167.94
3634100030,334742.5
1624059224,1058234.2
2788400090,258204.16
9828200762,446708.84
7524400250,572451.3
3528000290,742363.94
5700003630,1831759.0
2720069019,285008.0
7227501170,239377.52
2397101270,591278.9
6792100090,721363.06
2770602265,524924.7
3971700937,288425.9
422049203,227862.72
3076500830,273125.3
1423400260,282704.03
9161100795,424149.56
3126049052,472368.78
5100401468,414946.53
514500235,455602.38
1423200170,194497.31
1402100070,389149.8
624110020,705475.7
2407000145,202539.6
1890000225,860293.06
1320069271,320530.03
5490700085,327904.1
263000155,457908.0
3726800201,393816.97
5153200358,276414.97
2725079018,792219.4
7165700200,260122.58
9429000170,574881.5
8718500075,379110.22
1760650950,300404.16
1068000559,1271474.9
4113800500,646729.2
4077800507,525344.8
2725069150,723387.75
4008400035,712834.5
7016310270,421829.25
1432701230,228047.73
3278606050,341820.66
2473350710,379841.97
2185000685,152965.9
7792000025,352592.9
6868200029,486388.8
624069003,731765.5
7431500280,873670.75
3296000040,596868.5
1118001215,1519968.0
6453900040,693248.56
333100209,691319.44
34001765,592791.5
8946700100,384322.0
5561401210,556149.94
6671900095,356598.8
3275850020,694785.44
3876300600,406474.7
1450900020,269801.5
8562780280,315106.56
7663700973,332220.53
2126049032,359404.9
1823059159,169446.34
3438503426,279879.53
9297301495,571602.44
7140700850,371367.9
7942601805,751313.2
2555900030,356907.06
2887970040,260116.88
7419700010,655863.3
2239000011,372688.44
9283800050,345464.28
9407001340,281897.7
217500140,536926.2
7212660520,265457.53
3298201170,338487.53
3057000400,295006.25
6865200444,480340.47
6071600340,509661.62
6821600005,696613.94
1235100371,733119.94
7796450340,344586.38
3603000410,172031.55
9297300255,546676.1
9126100850,564051.06
2770601462,488696.4
2599001500,216230.19
1102000095,789590.0
1853080640,937400.44
9551201585,1033613.8
3438500796,328976.9
7518504291,525292.25
9269200340,439576.94
715010130,1642842.6
1982201485,611082.25
9526500080,401499.72
9277200180,490482.3
6669150280,292592.97
8917100153,599537.25
3760500516,1034664.1
2725069050,979863.75
3332000091,316698.78
8562770080,598631.1
8151601190,259297.56
8563040160,584079.94
240000269,619684.56
4307350200,320622.97
1311910300,263789.9
3574900030,511919.0
7853230570,432289.62
320069049,356309.53
9839301060,661607.7
7011201333,661357.25
2781320100,289550.34
3421069120,437101.78
7852030320,462593.53
5316101075,2168459.5
5309100750,580798.3
629000730,745271.6
511700170,308433.0
1562100030,550315.25
2489200230,604393.94
524069116,488986.84
5315100737,840521.44
1868900675,804784.06
1608000120,344001.28
705700240,347732.12
7575600610,266663.53
1778500015,695321.0
5423500240,208809.16
6713700025,351961.97
2734100734,311083.7
301402280,214618.47
2113700205,269506.28
4114601570,3449534.2
3332000615,243629.97
3630050180,342466.1
6852700520,544809.25
6870310010,650962.94
6163900981,318189.44
393000142,418071.0
1771100130,354939.7
1442860160,381318.1
9191200435,589132.7
6788200800,983272.06
1115300070,678693.94
3176600105,755915.0
2770604665,580482.7
5469500580,395733.7
5680000545,520571.5
3424089119,627203.94
1328300180,313089.72
1773100922,355682.47
4123830480,319202.47
9808610190,955920.0
4250200140,261540.95
4217402115,3877505.8
3831250350,374697.38
2397101055,831756.44
6817850110,802250.7
7526800200,604924.44
7853370100,640830.3
2523089025,1021838.8
9476200680,273127.4
5714200140,411507.78
3575304895,537052.7
263000018,416980.78
8080400177,562595.7
6450304130,319218.9
514500090,563845.06
9477000300,428297.66
853600310,1298412.2
1951600240,210609.7
1099900120,327464.72
5323100120,525953.94
1223089016,431987.94
522059172,230001.45
1930300190,723411.25
9542840410,303524.06
8665050530,507209.6
5592900205,364545.66
5450300010,595515.25
2459960030,343378.84
3331500455,547518.25
3432500705,428620.88
3702900165,312405.22
5249803550,580193.2
626049058,417294.66
1788900380,173234.22
8075400360,226165.17
9113200250,743092.1
2738640040,679484.7
7821200307,473707.75
3530440140,238420.84
3582700130,450442.2
9276200569,807941.56
7197800020,577250.44
686200490,545752.06
3501600100,391696.6
6383000690,567157.44
7604400150,334902.8
5249801411,710078.44
2607720420,454435.53
9561100010,401061.16
1796370590,255324.27
4077800593,416930.28
854000165,249120.6
5536100010,709442.9
4188000670,815185.9
31000165,1405893.4
662350050,928655.5
4137000280,273506.94
6169901130,1019741.9
1953400510,237283.72
7518506716,1059394.5
1552520010,381238.44
7955080270,313110.62
9212900100,507191.7
3438500798,327858.12
7899800890,208253.72
4319200605,509439.06
1329300480,368110.12
8935100100,652451.44
5016001260,439592.88
4337600280,322783.78
1446401220,186213.6
7135521530,650682.4
6888900115,282484.66
2413301070,298964.6
345700040,272450.5
5566100145,450461.97
7634800070,377805.1
9346910500,652007.94
3529300060,312178.25
8128600060,1086855.2
8572900275,206710.12
4139420590,1570760.0
9274200322,630081.0
1472700200,576305.44
8820903380,535144.2
8563010130,913637.44
8965450110,886491.0
9274204230,499005.16
8165501700,343216.44
2193340260,553140.25
1860600290,815994.0
1222000055,197501.06
2492200280,465234.34
2488200455,370305.5
809001520,1178762.6
1796361140,250255.72
6398000011,794133.1
6813600365,556640.8
7504100920,809659.4
8835770330,649885.44
524059322,856685.75
4307330280,407073.25
1245002952,1026717.06
2021069059,258888.14
5700000595,641817.44
3629970930,727807.44
3336002215,239327.3
5100401060,618569.2
3278600750,250253.56
1126069045,1075935.9
7568700175,317353.34
452001475,519322.9
9283800230,478855.8
1737300130,526680.2
6189600040,510093.9
3679400025,494237.3
1096100010,316348.3
9513900050,241811.72
5452800645,725114.5
273800100,234316.5
7228500037,465557.9
808300090,450599.03
2493200215,509532.38
5035300255,727361.3
3380900160,381087.22
3630000130,407001.06
7300400670,276020.34
6798100070,346528.75
8078400010,547968.0
5566100060,473852.3
2768200212,515943.88
4035900060,569538.56
9460000110,336312.34
7199320190,552866.0
2225039081,495021.78
9512200050,551498.94
2634500085,317097.4
3654800200,279357.38
2724079090,1145792.2
2597520720,753973.94
3034200426,349130.4
984000130,291667.47
7852020670,455091.28
7923500060,669665.1
2310030510,293224.0
2205500540,519420.5
2493200015,402189.9
7853361420,577538.4
5652600605,542241.4
5285200020,311832.8
9406530150,350415.3
5706300020,480747.4
3278602490,414875.72
7197000100,526185.2
4447300008,521230.22
7899800045,194959.36
9250900095,341715.06
9268851740,594756.44
8682261440,492027.44
7284900385,780424.5
8079040300,454995.78
2225300585,400653.62
3223039013,412859.6
2013801350,281496.06
4055701110,822533.56
3578401770,441022.66
4046500720,531695.1
6145601745,356181.44
5207200195,699994.3
1972201856,567326.25
7212680080,243513.12
7277100510,617291.6
522079022,534810.0
5605000440,834195.25
6632300230,353057.9
8815400165,634485.25
6708200320,462713.53
2426059076,577587.44
3260200200,570797.3
2770601741,484203.88
4338800500,254821.2
9201000320,720797.1
7655900038,310369.8
3625059140,603281.4
4222310010,197202.19
2114700115,311194.97
3291800710,319411.06
9406590010,384599.56
3025059124,2733692.2
7972601250,393666.03
930000470,819785.6
6690500060,483835.5
16000015,198073.92
5693501102,563979.5
8079040490,459049.62
7225000155,325319.12
8819900170,748576.8
7972601270,325945.5
1224069074,779543.75
5126900321,349772.6
3438501860,283715.78
2822069080,430668.34
1656600310,567306.75
3856900507,1283428.5
1626069139,504156.9
2524049257,1350962.0
3904960150,556770.3
7214820610,436419.5
7977201845,611323.0
2428100080,841447.8
2202500135,403777.9
1523550220,636039.25
2313900610,475222.66
4123840050,365387.28
2125059124,963581.9
1225039067,447885.75
6431500283,463485.53
2473380010,317526.8
5694501195,385065.28
2881700046,346727.1
6837820330,326310.3
2337300370,204581.84
3876540630,228238.11
626059317,346140.3
3374500520,319654.22
7228501903,342269.2
4019300051,491491.84
4232902615,619297.0
3546000090,250572.39
8127700215,734116.9
3438501100,351723.4
1769600066,700520.56
8146100610,637255.94
3052700695,585417.75
7954310210,632594.75
3761700053,2196874.5
1320069179,337848.97
1331900410,767971.25
7303100210,337376.94
2464400285,501158.9
6163901150,353419.38
8955800045,327697.78
2314300200,430973.22
9528104360,441263.75
4177100005,637521.0
8856960260,311022.88
1828001220,638542.6
3066400710,675797.8
624110610,834533.4
4040800260,389160.94
5019500215,520416.62
2481630180,1042697.56
7203170190,695762.75
510001280,887543.3
9430110120,768360.25
1565950030,337445.8
9828202255,781166.9
3878900270,459327.25
8091600080,210177.72
1112000035,298943.78
2228900270,239115.81
6648701740,283422.9
1245003740,659616.9
2174503441,548524.3
7708250010,313015.38
6072300110,582870.75
2329800140,265890.53
1494300040,512655.72
3832050130,286229.12
7203100730,890101.5
7199330170,473549.2
7785000220,708849.06
1250201175,382663.44
4054500180,1008748.1
7905200061,449823.16
3751604895,185586.17
5220300140,250330.9
3323059027,305127.0
8651611980,900782.75
8673400190,527654.06
1668500100,845388.3
1023059365,576549.5
3308030060,326930.5
4232400860,894825.2
2144800615,258324.1
1568100920,1547977.5
9406510040,482161.6
2923049421,331220.53
1051000040,1579217.9
2077700042,671579.3
9423800030,275653.66
9818700455,599388.0
7133300675,353949.62
4113800550,640623.8
5553300375,1644999.9
2025701530,280926.72
7942601155,493815.62
7524300020,270974.78
2520069100,308825.62
5412300410,222193.39
7504110760,723865.3
2594200350,440630.84
2722059013,252705.34
8078430480,544880.94
1423069162,517441.34
8856001090,176635.48
7000100631,822873.3
4222200280,233993.83
7971300050,615496.3
2009001600,250709.34
6619910140,681566.06
2877100985,531557.75
1196000007,335012.7
1330850130,704138.8
6664900410,264877.7
1231001110,279632.72
9235900030,273291.8
9407101840,295134.28
9523103001,407659.12
2149800278,395525.03
7234601198,636193.3
9476700035,410095.8
9297301065,620785.4
518500700,833463.6
7843500090,325817.16
6056110780,290719.66
2345700260,325372.8
3509600070,233881.16
1431700280,346533.03
1623049174,258334.2
3024089049,371401.9
7853340450,365743.9
7732410360,804556.9
1446800995,322191.12
2946000285,238910.66
425079100,472334.56
3876313040,433751.5
1762600260,958668.0
1925069121,1072587.9
7443000480,822441.8
7820000015,356292.2
4027701253,513355.84
2826049165,380186.62
5426300060,820488.75
1278000210,172880.2
923000270,355480.34
7657600005,260158.06
3024079057,392670.16
3276180020,299017.03
7304300760,292001.44
3908100020,547706.25
8835400805,680881.94
4051150070,211696.11
3904930530,471502.84
6163900971,372997.78
7942600310,496171.22
4365700330,281126.38
423059207,292075.8
3992700265,342420.38
7177300090,456338.6
2540820010,642543.8
5700002510,998519.25
5201000030,592989.4
7631800015,2239008.0
2922702965,665286.3
1525059198,885592.75
1245003160,676800.75
3810000455,301163.16
7855600080,642345.3
5701500030,1141192.4
7504020400,606962.0
1402600570,297941.62
7575610760,270774.3
8731990370,359064.72
5021900090,833586.9
290000075,449947.16
2841500010,437045.9
3955900830,416397.03
7852110140,558756.0
1311400350,246606.45
7773800015,565895.9
4123400320,484123.53
2725069157,856461.1
666000143,794021.06
5101408678,502928.03
6371000026,384414.0
2024059084,675706.3
7283900036,331219.88
8881900230,718284.2
3959400135,367278.72
7696610270,234653.28
1689400150,790530.3
5103900015,418991.44
1441000350,438775.3
5101408735,308178.66
3126059027,1708814.0
2320069014,433895.9
9541600015,675216.1
8682320420,718357.5
1562200090,612768.8
3395070980,589548.06
7349600230,251081.66
522049122,247126.75
869700060,286752.06
811000055,1266342.8
1221059176,449055.94
1523059103,464112.3
2025760210,742713.75
9218400088,300324.53
8682292020,452136.2
2623089135,445883.12
3758900259,1347690.9
524069049,576326.9
3121500150,837562.44
5581400080,811536.3
8087800020,432350.22
4070700290,724802.7
3296000170,645339.25
9238500040,456356.88
2744600040,359654.88
6813600380,682919.4
6140100150,513911.3
2201500555,460843.22
2600110250,659728.9
4337000275,175393.47
1186000150,593725.56
1972201963,518479.66
1105000745,361436.66
2887700560,584727.56
4039700080,683224.25
522049104,284224.9
4202400078,242617.67
7520000695,150218.56
7714000310,379501.97
4319200060,662612.94
8624700015,602022.1
5104520610,308648.38
2354300845,296902.34
3824100291,448277.2
6151800612,251062.98
5454200080,923516.25
6413600290,349468.5
2131200065,323604.88
1459920010,304827.72
50300090,395343.25
2326300090,679332.44
7714000070,377947.1
3630180500,903699.6
1727850340,1068667.1
8691430330,1020877.44
2310030390,249878.2
5561400610,481963.47
7010701016,499810.53
7883605915,247329.05
1282300995,319269.44
4040700310,489030.66
3353400435,242545.95
2143701015,526408.56
255450020,371455.75
1020069017,368622.0
4038200120,505194.6
9284801100,295804.34
1965200075,624236.94
847100047,573116.6
4038700720,520384.38
6815100085,820382.4
2508000020,273528.56
255520180,646490.5
6822100750,603490.25
869700050,327783.4
1775801405,569530.4
6600400090,218215.8
7202330270,436917.56
1683400165,754982.0
2625069070,1096574.2
7625702440,418816.84
3388000640,229559.67
1899400365,331091.03
6899990200,892250.06
5569700020,818306.2
986000045,305317.94
3293700221,302375.62
3764800250,350845.34
2291400566,364679.88
4219401236,1542991.4
4239400840,163880.19
7211400990,205537.36
7696500280,196293.86
7215721070,501074.3
3204850140,347162.53
4322200220,662825.94
2566300100,1095089.1
1944900090,453594.66
6648500390,266178.0
7385300020,708475.3
1704900135,344463.84
2877100655,761166.1
2726079098,570740.2
7625703800,492195.9
318300040,543919.94
7922800190,500281.7
2023049361,223582.7
8946400210,491622.2
6071600450,527732.06
4343800100,393395.8
1443300140,336771.0
1024039001,858876.5
2767704860,620969.5
7234600851,652404.2
644200065,827708.2
7784400035,727923.4
3826000560,224835.92
9272202260,428759.06
263000253,428837.97
3621059043,597785.06
240000130,474126.25
1352300120,192847.94
7849200861,267521.2
2487700130,475140.2
1796100140,273353.6
7234601221,561338.4
8651710190,463197.0
2916200091,609973.7
1232000915,556733.7
1545801970,269520.16
3211200420,344051.8
7686204675,206982.16
3141600210,178636.67
3959401284,513828.97
2113700825,271921.47
3876000710,404336.25
522069022,527611.25
3214200070,348353.47
1221039156,299469.66
259600790,447255.3
785000040,522579.06
8138870470,492034.94
2596300035,306216.97
540100057,1198602.8
3073500045,496067.62
5363200266,395137.84
8682261650,531072.8
3224510080,879355.7
3211270160,427082.2
9269200520,232370.67
293810190,484887.78
4197400043,324085.75
3026079031,314411.66
5332200405,960831.75
2473411210,295637.97
9268200315,560453.1
8123500050,599963.94
3221069091,434417.2
2485000165,588180.0
4058800215,627775.44
1926059039,916747.2
2533300680,952665.56
3343903640,329702.44
5700003705,1188541.5
2023049372,429094.47
4058800830,543949.0
3333002302,434943.66
2944500340,288844.03
1982200790,553914.1
8929000270,481159.75
8122101440,279328.1
7525530470,763946.4
9332800020,669186.3
3878900525,242241.73
5420300210,247005.88
9232900165,313241.44
6414100026,388358.25
3013300660,787205.06
7954300120,586152.94
1081200360,317486.53
2877102345,514177.03
2202500255,500650.62
7984400050,208151.84
9558020380,439978.75
7812801850,207853.9
8944460020,364032.53
2306400040,534024.56
8649400410,330839.47
7889602020,230606.33
2041000025,484956.7
871001484,587719.1
2767602141,458150.84
3630180470,775425.6
2769602140,437258.53
2473250280,330439.03
5422560660,556218.94
3756600240,383853.16
8651600160,809840.06
7202300540,921542.9
8961950250,442184.62
3303000130,460891.12
798000062,267737.38
1695900150,757333.6
1604730150,538146.3
4136930310,349898.03
8835401250,1520008.5
8665900328,354027.94
9262800255,287919.12
1853080570,827281.25
5556300114,778082.8
9517200290,435281.4
4037200295,478865.84
7417100123,390118.16
2620069077,200040.42
7922720040,664320.7
558100090,429116.6
257000037,282880.66
3319500385,476047.3
9297301520,359879.25
3580900090,370611.1
1321039076,179384.77
7227801581,276608.78
9407001620,291892.88
2130400150,338975.97
2312400200,249804.1
4046700210,365250.7
1193000480,925158.5
1492800296,582875.25
3013300017,419428.4
3630240140,563352.2
1049010390,327856.25
9320900420,158853.23
4315700060,356810.4
2591010290,311218.12
323089085,700429.7
6600400270,204014.48
2919701105,468106.72
7202360670,907804.4
8927600100,815173.44
3211700045,606153.3
4027701326,450479.12
1601600195,277899.62
7853280350,738767.0
3629970130,706278.8
7203120020,798794.6
9542900190,378347.75
8035350120,499569.88
1238501184,957518.56
251200240,483590.56
8945300200,187693.6
2162000160,1051638.5
5466310060,187908.52
1239400064,851776.6
5205000020,323470.97
1720800305,604744.5
7280300375,584175.75
2095800400,471397.66
7852010950,541384.6
1428001160,489811.53
9528104910,690069.9
8644210470,866710.56
7923300310,498780.6
254000100,611086.4
1931300688,483970.25
7007700030,473435.84
422049178,228906.45
422069067,423853.56
2923049393,382079.25
930000305,453596.8
2461900448,524636.4
2610100020,289413.97
2895550050,237460.98
7701700040,281439.44
2460900020,485550.4
9827700105,557359.5
1005000240,283328.03
7200001254,522531.22
866400040,543547.6
305000170,669269.94
2260800110,876613.5
3442000127,752339.2
5253300437,453464.47
7576700150,1028032.94
5469501410,478327.72
5104531120,774305.4
723049434,335754.1
622069006,1415594.9
2517101200,314048.16
8159620160,248431.14
5561300640,425967.66
3317010130,223391.73
4364200250,399002.56
8732300060,709421.2
5603700025,771948.94
3585900190,1138680.0
3996900575,240957.67
8731801260,233199.62
3810000860,318210.38
5700003585,1993293.9
6332000050,470876.44
9286100250,420417.16
9471201110,979455.5
9290800050,591590.25
7300200400,626682.56
526069024,975916.1
1454600156,947706.1
3904980360,507873.7
2626119062,282902.0
8651730290,440412.8
7611200195,720967.6
1919800260,607367.94
6632900354,278865.75
3972900195,327376.03
5151600170,276895.16
7016000440,442493.4
871000435,743785.5
9578060540,516982.62
2332700060,821446.3
766000240,251117.81
4363700200,297050.2
7100000250,326186.5
2781250560,222700.62
2781250100,338349.38
5419800220,264420.34
7147600245,253032.11
2926069083,911155.8
6189200125,843911.75
9542830160,299095.75
5152200020,273873.38
9412900045,466752.88
6600410480,184291.42
6979970080,575964.75
5636010280,275149.62
1732801300,888149.56
5561401530,492360.22
9578500510,363300.03
7304300906,326491.2
1223089077,631711.56
721049207,268215.28
8691330310,855531.3
1523069204,446262.6
3188100105,643638.56
6608500290,423872.56
2891400410,353981.7
7663700551,320353.4
5413200140,248356.28
425069139,667926.44
6713700155,372066.62
2767603505,476061.38
7789000080,258617.92
9211500620,229947.05
3750604417,197554.0
7922800320,544927.2
1471620240,355354.25
2222059052,349115.75
9551200270,878020.0
2767603160,565392.6
9406710060,369422.62
8929000250,374414.1
5538300120,431697.6
2223069120,465050.72
1652500060,1775303.5
8564500240,421623.3
3629700120,603699.75
3943600070,408064.03
4171200025,286404.12
2425049063,4658086.5
9828701650,378423.88
3581000340,359734.8
8100900015,399100.75
2125059161,1207880.2
304000380,208816.12
8146200070,1436345.5
686530170,556603.1
2917200645,446260.03
9547200530,756728.6
2122059199,354583.1
1150000740,663623.5
5706200060,309259.78
9265410010,224817.69
4083800555,498517.62
6152900332,336930.97
2520900301,223053.47
9828200790,542724.06
1657530180,291571.25
7471900045,270346.75
9828200460,413054.94
1775900140,453092.28
6139800430,448670.25
7214400005,522251.72
5332200026,527100.3
9510970300,809008.7
2540830020,440978.5
3392100140,194099.67
1326069191,353267.75
2125059112,1029663.6
859000022,321374.8
8854100350,667938.56
121059007,227273.06
7977201707,513345.56
3859900060,2714395.5
8815400735,829057.5
705700530,338062.0
6600780130,362507.16
6378500105,418696.25
8143000310,480000.22
2877102330,691207.3
3526039074,612738.44
2115510300,255051.2
3024059014,2060126.8
2141330360,594209.3
546000400,452297.03
2071500011,419734.9
7972000240,208732.9
7016200460,435505.66
6204200180,449295.8
1552100135,1211954.5
88000173,447016.53
2581900235,829197.5
9211500560,224942.94
621069218,426463.94
1321970240,292391.84
798000630,335502.53
421000285,256295.22
2824600180,833870.7
3832051140,322006.8
1237500105,723991.7
8802400906,261022.16
3166900270,402328.03
3682000060,360783.03
5469700020,283094.16
1245001820,628308.5
9547205660,569653.2
7974700122,701613.06
7550801225,597561.6
1099950050,708074.75
1402900460,317112.8
7636800041,1228483.4
2115720270,258348.73
8651441750,195522.23
3904100035,247901.47
8815400020,593299.94
3303860590,487933.6
5427110040,1026802.25
1782000160,360515.44
6204420290,474949.9
3995700245,291926.56
7955040130,458756.84
1442880650,520085.7
8833510230,928211.9
7283900551,455641.94
4396000180,264440.78
7504021310,679591.6
322059264,302819.47
3654800040,281280.3
2767704777,512847.9
3278602190,339730.03
3236500220,502980.78
3410600100,290190.3
629410180,721844.8
3352402250,150086.23
4363700304,354566.53
7237550130,1293003.6
9808590210,1359327.5
8074200175,277255.84
3463400330,432156.06
6306400140,816687.7
8564950250,525205.56
5381000070,215421.06
9826700697,502073.1
8132700190,459480.16
7943000020,186159.78
9547204675,570961.75
4112100101,497849.62
727500030,594458.2
114101426,366294.75
9274202005,778242.4
1193000380,849832.56
3039000020,493382.56
7852170130,661741.5
2624079010,624218.5
4137010540,285865.2
7576200012,912414.94
1138020020,335019.1
3969300030,186895.17
898000200,207492.25
5153100030,315474.0
5104532030,498203.94
4406000050,219076.56
9274203390,631454.94
8682290360,465791.94
6928600330,258646.53
4139680070,894489.9
6844702690,437236.03
2154970020,2092483.2
4385701285,1131697.2
2426059071,674606.56
2867300160,525680.1
9512500720,514063.28
1773101020,301231.25
8687800100,287710.53
3627800050,1464955.6
1604600227,290615.16
3300701170,426687.28
9250900111,509462.4
7015200790,655360.0
1311100490,238396.97
2469000010,874950.6
1982201596,541667.6
1862700290,354493.5
2586800270,227456.5
9528102772,474702.66
5490210200,452194.4
6669080020,423048.3
179003055,208892.42
1860600535,856271.6
1592000130,615058.0
3905040170,543341.4
9320500080,255144.86
9276200850,442035.78
224069114,627501.9
2260000340,576099.3
5096300130,401248.22
3432500215,359742.34
2600000050,731542.94
8856003839,231457.67
2492200435,403704.38
7855900110,1190763.0
6806100250,321103.7
2770603523,540943.4
1370800515,1818893.0
2726049150,482995.06
1226059161,532463.9
1068000375,2819221.2
9528104109,499474.12
5126310060,496795.75
1951820070,563265.7
1545805980,374597.3
9464700340,931225.6
4319200675,909692.8
7518500885,556670.0
7852020620,491717.84
869700370,352588.2
8643000190,244661.67
8902000267,595293.25
7972602435,247773.6
2050100210,923100.6
6705120540,486304.88
2767601390,605839.5
4141000490,1264795.4
9345400350,790585.4
3222079162,325120.94
7789000120,217378.95
6646200770,697684.4
6666800180,796920.5
1725800280,477869.94
6117500460,1086600.2
5470100220,228684.75
5457300478,460996.2
7550800195,572079.1
7787050180,540090.25
6204430250,517831.84
7640400250,490820.62
624110920,830912.1
3629920140,361245.06
7173700518,641230.75
3210200395,218892.78
2473480560,380849.62
2623089141,496339.72
1423800080,218766.73
2076400050,297861.22
3832060120,301523.56
7702600930,443144.6
5101404555,390051.2
3723800415,375172.22
3356403400,217332.92
9214400125,524622.4
1797500530,549236.75
9551201660,939546.6
3878900815,346800.5
1760650280,321724.4
5466410030,240217.03
6388930620,601900.4
2331300395,771628.0
9412700160,287014.44
871001611,595604.44
3142600120,582119.2
3995700220,345362.8
2310000280,277723.47
8039900400,375390.16
7504021510,684575.0
1959700445,1576336.4
1556200155,503004.3
3629960590,379993.06
259000240,465569.0
662440020,403740.56
3123049142,546320.2
321100260,796337.8
6840701095,499632.3
3738900165,415114.34
4427100130,400938.78
9238500100,455854.9
6145601810,377323.3
2570300090,385924.47
4017600010,485681.94
1005000220,342964.5
1257202120,481501.75
9527000490,512167.53
8691400080,733052.1
1726069084,457823.28
248000240,194648.92
6113400046,388582.4
2130702350,376960.4
920069052,228882.66
6071300160,577447.5
1623049041,145022.23
9268200285,375503.3
1843100520,371356.56
2887700826,614165.3
9122000385,539539.44
9475700220,376514.53
2804600005,834366.3
2896400300,370735.53
5015000180,667671.06
3630220180,746873.94
8832900780,493931.97
1568100300,443063.9
8718500610,405574.4
4147200140,1119646.0
1973700030,1077426.9
8862000075,159080.05
9320990110,283371.0
1151100035,388506.44
2011000010,228542.17
1651500060,1098550.4
446000190,790783.7
2344300220,916288.3
523049195,226190.19
9191200015,664789.06
7942601410,731010.8
7137800300,203521.47
7853300280,520498.53
6654700240,333067.22
569000050,607978.2
3584000180,229099.08
2026079055,326466.6
8898700880,286654.16
5075400150,638363.0
8731981360,338963.34
4222500020,218605.73
7996720050,531685.0
4077800094,622033.44
6446200365,622657.8
2824089053,506986.16
1311800220,233570.66
3522049063,656116.06
1721801280,175420.23
6131600240,199271.94
7202310040,628141.94
1123059125,550918.56
646910160,223134.1
5630500005,361417.03
3342100785,289432.47
9547205610,615529.2
1773100123,291634.94
3353400092,288193.56
217500015,370850.47
3649100031,393348.53
7896300150,276228.9
623049185,237177.84
1773100430,323165.4
1781500220,732565.0
3395380200,226363.27
2424059170,2858060.0
4389200765,1703030.4
1543000060,460506.25
6154900005,668083.8
2902200240,482956.84
1442880640,522883.66
8562770490,557755.6
2768300655,557333.44
3432501315,318413.47
5035300570,751746.06
3626039028,459926.9
3876540780,247009.19
327000100,993440.44
7551300065,503313.8
1312920060,243864.06
2215901230,268936.03
6306800010,448248.12
2767700022,484486.1
5589900610,530652.1
